paths,xmin,ymin,xmax,ymax
n02110958-pug\n02110958_11977.jpg,0.612,0.3098159509202454,0.852,0.7852760736196319
n02110958-pug\n02110958_11979.jpg,0.398,0.2986666666666667,0.552,0.6133333333333333
n02110958-pug\n02110958_12025.jpg,0.216,0.04670912951167728,0.974,0.9830148619957537
n02110958-pug\n02110958_12080.jpg,0.0,0.12,0.634,0.9706666666666667
n02110958-pug\n02110958_12120.jpg,0.002,0.0,0.78,0.9973333333333333
n02110958-pug\n02110958_12128.jpg,0.606,0.352,0.992,0.928
n02110958-pug\n02110958_12130.jpg,0.256,0.2,0.94,0.9973333333333333
n02110958-pug\n02110958_12149.jpg,0.0,0.16,0.908,0.9973333333333333
n02110958-pug\n02110958_12224.jpg,0.344,0.096,0.678,0.9626666666666667
n02110958-pug\n02110958_12260.jpg,0.158,0.048,0.934,0.9946666666666667
n02110958-pug\n02110958_12275.jpg,0.208,0.029333333333333333,0.714,0.9706666666666667
n02110958-pug\n02110958_12350.jpg,0.244,0.12874251497005987,0.744,0.9970059880239521
n02110958-pug\n02110958_12432.jpg,0.21498371335504887,0.22123893805309736,0.6482084690553745,0.7566371681415929
n02110958-pug\n02110958_12447.jpg,0.182,0.0026666666666666666,0.826,0.8506666666666667
n02110958-pug\n02110958_12589.jpg,0.2125,0.17,0.61,0.9933333333333333
n02110958-pug\n02110958_12611.jpg,0.0,0.0,0.644,0.8373333333333334
n02110958-pug\n02110958_12625.jpg,0.236,0.19466666666666665,0.91,0.9973333333333333
n02110958-pug\n02110958_12761.jpg,0.257847533632287,0.202,0.679372197309417,0.796
n02110958-pug\n02110958_12781.jpg,0.11714285714285715,0.34959349593495936,0.8057142857142857,0.9552845528455285
n02110958-pug\n02110958_12807.jpg,0.16,0.28134556574923547,0.616,0.8929663608562691
n02110958-pug\n02110958_12808.jpg,0.08,0.10526315789473684,0.83,0.7944862155388471
n02110958-pug\n02110958_12819.jpg,0.284,0.09009009009009009,0.906,0.996996996996997
n02110958-pug\n02110958_12860.jpg,0.102,0.09226190476190477,0.998,0.9970238095238095
n02110958-pug\n02110958_12934.jpg,0.052,0.18666666666666668,0.604,0.9973333333333333
n02110958-pug\n02110958_13002.jpg,0.172,0.18862275449101795,0.52,0.9341317365269461
n02110958-pug\n02110958_13023.jpg,0.054,0.248,0.516,0.8773333333333333
n02110958-pug\n02110958_13042.jpg,0.48,0.29329608938547486,0.906,0.729050279329609
n02110958-pug\n02110958_13051.jpg,0.15815085158150852,0.032,0.9927007299270073,0.926
n02110958-pug\n02110958_13224.jpg,0.08881578947368421,0.20689655172413793,0.4375,0.7974137931034483
n02110958-pug\n02110958_13256.jpg,0.146,0.0,0.784,0.8853333333333333
n02110958-pug\n02110958_13263.jpg,0.12,0.12295081967213115,0.62,0.8879781420765027
n02110958-pug\n02110958_13276.jpg,0.106,0.07530120481927711,0.998,0.9939759036144579
n02110958-pug\n02110958_13340.jpg,0.566,0.25866666666666666,0.998,0.9973333333333333
n02110958-pug\n02110958_13342.jpg,0.31,0.15,0.945,0.9766666666666667
n02110958-pug\n02110958_13364.jpg,0.27,0.11466666666666667,0.648,0.8373333333333334
n02110958-pug\n02110958_13391.jpg,0.272,0.022,0.862,0.992
n02110958-pug\n02110958_13439.jpg,0.206,0.010666666666666666,0.79,0.8986666666666666
n02110958-pug\n02110958_13455.jpg,0.0,0.10510510510510511,0.892,0.996996996996997
n02110958-pug\n02110958_13469.jpg,0.108,0.1978021978021978,0.54,0.9423076923076923
n02110958-pug\n02110958_13506.jpg,0.434,0.3333333333333333,0.86,0.9946666666666667
n02110958-pug\n02110958_13560.jpg,0.15172413793103448,0.35,0.5632183908045977,0.912
n02110958-pug\n02110958_13581.jpg,0.15,0.09066666666666667,0.95,0.9786666666666667
n02110958-pug\n02110958_13597.jpg,0.28451882845188287,0.25,0.6108786610878661,0.574
n02110958-pug\n02110958_13721.jpg,0.432,0.21021021021021022,0.812,0.996996996996997
n02110958-pug\n02110958_13794.jpg,0.003003003003003003,0.13,0.993993993993994,0.91
n02110958-pug\n02110958_13812.jpg,0.078,0.392,0.39,0.808
n02110958-pug\n02110958_13930.jpg,0.004,0.23846153846153847,0.556,0.9769230769230769
n02110958-pug\n02110958_13993.jpg,0.002,0.006024096385542169,0.716,0.9969879518072289
n02110958-pug\n02110958_13995.jpg,0.08132530120481928,0.192,0.9939759036144579,0.996
n02110958-pug\n02110958_14017.jpg,0.14320987654320988,0.176,0.7530864197530864,0.97
n02110958-pug\n02110958_14111.jpg,0.14739884393063585,0.13,0.8930635838150289,0.926
n02110958-pug\n02110958_14142.jpg,0.044,0.074,0.942,0.966
n02110958-pug\n02110958_14154.jpg,0.018,0.043478260869565216,0.996,0.9958592132505176
n02110958-pug\n02110958_14179.jpg,0.442,0.5227882037533512,0.622,0.7962466487935657
n02110958-pug\n02110958_14265.jpg,0.182,0.0,0.8,0.9973333333333333
n02110958-pug\n02110958_14311.jpg,0.478,0.042666666666666665,0.998,0.9973333333333333
n02110958-pug\n02110958_14449.jpg,0.0,0.12266666666666666,0.62,0.9973333333333333
n02110958-pug\n02110958_14536.jpg,0.376,0.44879518072289154,0.576,0.822289156626506
n02110958-pug\n02110958_14549.jpg,0.44,0.22133333333333333,0.968,0.952
n02110958-pug\n02110958_14563.jpg,0.344311377245509,0.424,0.6676646706586826,0.754
n02110958-pug\n02110958_14594.jpg,0.264,0.23466666666666666,0.594,0.9973333333333333
n02110958-pug\n02110958_14647.jpg,0.114,0.25866666666666666,0.446,0.9973333333333333
n02110958-pug\n02110958_14654.jpg,0.34933333333333333,0.45,0.6666666666666666,0.934
n02110958-pug\n02110958_14683.jpg,0.224,0.010666666666666666,0.916,0.9786666666666667
n02110958-pug\n02110958_14711.jpg,0.0,0.0,0.9945054945054945,0.996
n02110958-pug\n02110958_14768.jpg,0.017142857142857144,0.060836501901140684,0.82,0.8479087452471483
n02110958-pug\n02110958_14832.jpg,0.316,0.12,0.802,0.872
n02110958-pug\n02110958_14927.jpg,0.328,0.15733333333333333,0.742,0.9253333333333333
n02110958-pug\n02110958_14984.jpg,0.46,0.29,0.864,0.8275
n02110958-pug\n02110958_14996.jpg,0.218,0.018666666666666668,0.986,0.9973333333333333
n02110958-pug\n02110958_15014.jpg,0.0375,0.25,0.925,0.8125
n02110958-pug\n02110958_15015.jpg,0.43,0.3383233532934132,0.598,0.8023952095808383
n02110958-pug\n02110958_15120.jpg,0.604,0.26515151515151514,0.852,0.5732323232323232
n02110958-pug\n02110958_15129.jpg,0.13513513513513514,0.43,0.9279279279279279,0.996
n02110958-pug\n02110958_15130.jpg,0.252,0.064,0.688,0.9973333333333333
n02110958-pug\n02110958_15171.jpg,0.082,0.11331444759206799,0.998,0.9971671388101983
n02110958-pug\n02110958_152.jpg,0.506,0.3712737127371274,0.82,0.8590785907859079
n02110958-pug\n02110958_15216.jpg,0.104,0.08533333333333333,0.998,0.9973333333333333
n02110958-pug\n02110958_15217.jpg,0.02977667493796526,0.072,0.9950372208436724,0.994
n02110958-pug\n02110958_15351.jpg,0.346,0.22289156626506024,0.62,0.8433734939759037
n02110958-pug\n02110958_15352.jpg,0.0,0.0,0.74,0.9973333333333333
n02110958-pug\n02110958_15364.jpg,0.638,0.2708333333333333,0.94,0.9947916666666666
n02110958-pug\n02110958_15422.jpg,0.22522522522522523,0.338,0.6786786786786787,0.934
n02110958-pug\n02110958_15449.jpg,0.078,0.0,0.91,0.9706666666666667
n02110958-pug\n02110958_15527.jpg,0.346,0.042042042042042045,0.998,0.6726726726726727
n02110958-pug\n02110958_15538.jpg,0.268,0.030379746835443037,0.932,0.9139240506329114
n02110958-pug\n02110958_15550.jpg,0.234,0.5866666666666667,0.5,0.8666666666666667
n02110958-pug\n02110958_15615.jpg,0.19,0.4613333333333333,0.928,0.7706666666666667
n02110958-pug\n02110958_15626.jpg,0.316,0.38461538461538464,0.77,0.9973474801061007
n02110958-pug\n02110958_15663.jpg,0.0,0.1388888888888889,0.771505376344086,0.9970760233918129
n02110958-pug\n02110958_15722.jpg,0.14933333333333335,0.204,0.856,0.74
n02110958-pug\n02110958_15734.jpg,0.0,0.112,0.838,0.8373333333333334
n02110958-pug\n02110958_15746.jpg,0.154,0.10133333333333333,0.47,0.5786666666666667
n02110958-pug\n02110958_15766.jpg,0.466,0.152,0.998,0.9226666666666666
n02110958-pug\n02110958_15873.jpg,0.256,0.2693333333333333,0.664,0.8213333333333334
n02110958-pug\n02110958_15877.jpg,0.06933333333333333,0.0,0.9946666666666667,0.772
n02110958-pug\n02110958_15932.jpg,0.416,0.5733333333333334,0.654,0.8986666666666666
n02110958-pug\n02110958_15969.jpg,0.0,0.144,0.966,0.7866666666666666
n02110958-pug\n02110958_15981.jpg,0.05,0.07428571428571429,0.934,0.9028571428571428
n02110958-pug\n02110958_16082.jpg,0.354,0.033632286995515695,0.99,0.9887892376681614
n02110958-pug\n02110958_16087.jpg,0.376,0.19461077844311378,0.792,0.9970059880239521
n02110958-pug\n02110958_16132.jpg,0.174,0.0725,0.85,0.8125
n02110958-pug\n02110958_16150.jpg,0.364,0.5066666666666667,0.484,0.7973333333333333
n02110958-pug\n02110958_16178.jpg,0.0,0.48,0.7093333333333334,0.996
n02110958-pug\n02110958_16217.jpg,0.238,0.192,0.76,0.864
n02110958-pug\n02110958_16330.jpg,0.114,0.3413333333333333,0.91,0.9973333333333333
n02110958-pug\n02110958_16334.jpg,0.368,0.27627627627627627,0.638,0.993993993993994
n02110958-pug\n02110958_16337.jpg,0.1225,0.05405405405405406,0.825,0.972972972972973
n02110958-pug\n02110958_1636.jpg,0.21,0.12312312312312312,0.868,0.996996996996997
n02110958-pug\n02110958_1639.jpg,0.232,0.364,0.8,0.836
n02110958-pug\n02110958_16426.jpg,0.2563291139240506,0.248,0.740506329113924,0.66
n02110958-pug\n02110958_16433.jpg,0.356,0.11711711711711711,0.998,0.6786786786786787
n02110958-pug\n02110958_16434.jpg,0.002,0.0,0.906,0.9973333333333333
n02110958-pug\n02110958_16447.jpg,0.336,0.136,0.784,0.9973333333333333
n02110958-pug\n02110958_16453.jpg,0.0,0.19594594594594594,0.928,0.9954954954954955
n02110958-pug\n02110958_16471.jpg,0.20771513353115728,0.062,0.771513353115727,0.954
n02110958-pug\n02110958_16492.jpg,0.10933333333333334,0.022,0.936,0.964
n02110958-pug\n02110958_1975.jpg,0.006,0.0,0.802,0.8826666666666667
n02110958-pug\n02110958_2009.jpg,0.22,0.03287671232876712,0.784,0.9835616438356164
n02110958-pug\n02110958_2041.jpg,0.026,0.21866666666666668,0.712,0.9973333333333333
n02110958-pug\n02110958_2144.jpg,0.226,0.008,0.778,0.9386666666666666
n02110958-pug\n02110958_2154.jpg,0.115625,0.0625,0.81875,0.8
n02110958-pug\n02110958_237.jpg,0.116,0.5226666666666666,0.524,0.9973333333333333
n02110958-pug\n02110958_2410.jpg,0.32,0.25825825825825827,0.804,0.993993993993994
n02110958-pug\n02110958_25.jpg,0.02,0.018018018018018018,0.842,0.996996996996997
n02110958-pug\n02110958_2611.jpg,0.12,0.03,0.9813333333333333,0.996
n02110958-pug\n02110958_2745.jpg,0.09428571428571429,0.12903225806451613,0.8028571428571428,0.9959677419354839
n02110958-pug\n02110958_2777.jpg,0.1475,0.05,0.8125,0.9933333333333333
n02110958-pug\n02110958_326.jpg,0.262,0.2525,0.7,0.6625
n02110958-pug\n02110958_3338.jpg,0.076,0.005917159763313609,0.984,0.9792899408284024
n02110958-pug\n02110958_340.jpg,0.056,0.10810810810810811,0.462,0.6816816816816816
n02110958-pug\n02110958_353.jpg,0.013333333333333334,0.19,0.9946666666666667,0.996
n02110958-pug\n02110958_3644.jpg,0.05,0.016771488469601678,0.936,0.9517819706498952
n02110958-pug\n02110958_3795.jpg,0.254,0.3047091412742382,0.622,0.9529085872576177
n02110958-pug\n02110958_3938.jpg,0.11,0.06666666666666667,0.996,0.9946666666666667
n02110958-pug\n02110958_4030.jpg,0.07166666666666667,0.011666666666666667,0.98,0.9966666666666667
n02110958-pug\n02110958_4036.jpg,0.0,0.0,0.944,0.9910714285714286
n02110958-pug\n02110958_4043.jpg,0.282,0.2773333333333333,0.738,0.6453333333333333
n02110958-pug\n02110958_4189.jpg,0.022,0.0026666666666666666,0.994,0.9973333333333333
n02110958-pug\n02110958_476.jpg,0.308,0.35435435435435436,0.512,0.6486486486486487
n02110958-pug\n02110958_481.jpg,0.17,0.096,0.89,0.9466666666666667
n02110958-pug\n02110958_483.jpg,0.414,0.3963963963963964,0.922,0.996996996996997
n02110958-pug\n02110958_4993.jpg,0.019662921348314606,0.192,0.6741573033707865,0.964
n02110958-pug\n02110958_5069.jpg,0.36,0.104,0.672,0.9733333333333334
n02110958-pug\n02110958_5555.jpg,0.06933333333333333,0.28,0.7386666666666667,0.894
n02110958-pug\n02110958_5621.jpg,0.15,0.38095238095238093,0.542,0.9650793650793651
n02110958-pug\n02110958_5788.jpg,0.08,0.12340425531914893,0.9166666666666666,0.8893617021276595
n02110958-pug\n02110958_5834.jpg,0.4533333333333333,0.494,0.8293333333333334,0.774
n02110958-pug\n02110958_589.jpg,0.104,0.16266666666666665,0.964,0.9146666666666666
n02110958-pug\n02110958_5912.jpg,0.196,0.136,0.73,0.8133333333333334
n02110958-pug\n02110958_5976.jpg,0.19313304721030042,0.06666666666666667,0.7467811158798283,0.9333333333333333
n02110958-pug\n02110958_609.jpg,0.03624733475479744,0.09,0.9168443496801706,0.994
n02110958-pug\n02110958_6098.jpg,0.304,0.0275,0.998,0.9975
n02110958-pug\n02110958_6274.jpg,0.082,0.17936117936117937,0.766,0.8034398034398035
n02110958-pug\n02110958_630.jpg,0.068,0.04672897196261682,0.57,0.7780373831775701
n02110958-pug\n02110958_6598.jpg,0.21,0.20833333333333334,0.93,0.9434523809523809
n02110958-pug\n02110958_6627.jpg,0.164,0.104,0.72,0.9493333333333334
n02110958-pug\n02110958_6792.jpg,0.18862275449101795,0.634,0.5568862275449101,0.882
n02110958-pug\n02110958_6966.jpg,0.05,0.07692307692307693,0.774,0.9896049896049897
n02110958-pug\n02110958_7027.jpg,0.3,0.06684491978609626,0.754,0.9973262032085561
n02110958-pug\n02110958_7255.jpg,0.288,0.15269461077844312,0.762,0.9970059880239521
n02110958-pug\n02110958_7698.jpg,0.398,0.18618618618618618,0.96,0.9819819819819819
n02110958-pug\n02110958_771.jpg,0.296,0.040345821325648415,0.486,0.33429394812680113
n02110958-pug\n02110958_7801.jpg,0.328,0.027777777777777776,0.886,0.9416666666666667
n02110958-pug\n02110958_7915.jpg,0.25277777777777777,0.2074074074074074,0.7277777777777777,0.9592592592592593
n02110958-pug\n02110958_8075.jpg,0.126,0.1475,0.462,0.6225
n02110958-pug\n02110958_8513.jpg,0.21333333333333335,0.062,0.952,0.882
n02110958-pug\n02110958_8583.jpg,0.158,0.056,0.782,0.992
n02110958-pug\n02110958_8627.jpg,0.052,0.02558139534883721,0.896,0.9953488372093023
n02110958-pug\n02110958_8724.jpg,0.35,0.21866666666666668,0.994,0.9946666666666667
n02110958-pug\n02110958_8814.jpg,0.316,0.18018018018018017,0.738,0.6876876876876877
n02110958-pug\n02110958_8887.jpg,0.21041666666666667,0.040498442367601244,0.775,0.9719626168224299
n02110958-pug\n02110958_8979.jpg,0.0,0.002304147465437788,0.996,0.9953917050691244
n02110958-pug\n02110958_9008.jpg,0.0,0.4186746987951807,0.462,0.9969879518072289
n02110958-pug\n02110958_9505.jpg,0.316,0.28354430379746837,0.624,0.7164556962025317
n02110958-pug\n02110958_9642.jpg,0.364,0.2740963855421687,0.618,0.9789156626506024
n02110958-pug\n02110958_9929.jpg,0.2573426573426573,0.08971962616822429,0.6881118881118881,0.9607476635514018
n02111129-Leonberg\n02111129_1.jpg,0.053003533568904596,0.08333333333333333,0.9328621908127208,0.9509803921568627
n02111129-Leonberg\n02111129_1014.jpg,0.10149253731343283,0.1,0.8567164179104477,0.892
n02111129-Leonberg\n02111129_1042.jpg,0.105,0.4711111111111111,0.785,0.9955555555555555
n02111129-Leonberg\n02111129_1065.jpg,0.304,0.35735735735735735,0.766,0.7597597597597597
n02111129-Leonberg\n02111129_1094.jpg,0.44324324324324327,0.47540983606557374,0.8108108108108109,0.780327868852459
n02111129-Leonberg\n02111129_1111.jpg,0.0,0.104,0.993993993993994,0.926
n02111129-Leonberg\n02111129_1115.jpg,0.27627627627627627,0.124,0.993993993993994,0.944
n02111129-Leonberg\n02111129_1153.jpg,0.1,0.1038961038961039,0.906,0.9956709956709957
n02111129-Leonberg\n02111129_1178.jpg,0.154,0.15915915915915915,0.858,0.8978978978978979
n02111129-Leonberg\n02111129_1181.jpg,0.20666666666666667,0.08444444444444445,0.87,0.9377777777777778
n02111129-Leonberg\n02111129_1184.jpg,0.09166666666666666,0.42407407407407405,0.7888888888888889,0.8148148148148148
n02111129-Leonberg\n02111129_1197.jpg,0.162,0.27627627627627627,0.548,0.5945945945945946
n02111129-Leonberg\n02111129_1206.jpg,0.044,0.21921921921921922,0.704,0.8528528528528528
n02111129-Leonberg\n02111129_1215.jpg,0.402,0.2732732732732733,0.734,0.7417417417417418
n02111129-Leonberg\n02111129_1325.jpg,0.11,0.0,0.8783333333333333,0.9974293059125964
n02111129-Leonberg\n02111129_1331.jpg,0.36,0.38622754491017963,0.514,0.9101796407185628
n02111129-Leonberg\n02111129_1380.jpg,0.04819277108433735,0.0625,0.9566265060240964,0.9672619047619048
n02111129-Leonberg\n02111129_1383.jpg,0.006006006006006006,0.112,0.7927927927927928,0.912
n02111129-Leonberg\n02111129_1390.jpg,0.062,0.09495548961424333,0.808,0.8427299703264095
n02111129-Leonberg\n02111129_1419.jpg,0.002,0.036036036036036036,0.996,0.993993993993994
n02111129-Leonberg\n02111129_1429.jpg,0.232,0.22822822822822822,0.834,0.918918918918919
n02111129-Leonberg\n02111129_1447.jpg,0.16,0.16314199395770393,0.768,0.9244712990936556
n02111129-Leonberg\n02111129_1480.jpg,0.31333333333333335,0.25333333333333335,0.6733333333333333,0.5822222222222222
n02111129-Leonberg\n02111129_1482.jpg,0.26,0.3153153153153153,0.83,0.8318318318318318
n02111129-Leonberg\n02111129_1497.jpg,0.26126126126126126,0.442,0.8918918918918919,0.796
n02111129-Leonberg\n02111129_1501.jpg,0.18,0.06306306306306306,0.856,0.996996996996997
n02111129-Leonberg\n02111129_1503.jpg,0.0,0.146,0.933933933933934,0.996
n02111129-Leonberg\n02111129_1546.jpg,0.2702702702702703,0.166,0.9129129129129129,0.892
n02111129-Leonberg\n02111129_1583.jpg,0.05309734513274336,0.0033112582781456954,0.9977876106194691,0.8377483443708609
n02111129-Leonberg\n02111129_1591.jpg,0.418,0.368,0.708,0.912
n02111129-Leonberg\n02111129_164.jpg,0.011061946902654867,0.08940397350993377,0.9977876106194691,0.8841059602649006
n02111129-Leonberg\n02111129_1656.jpg,0.08408408408408409,0.234,0.6186186186186187,0.822
n02111129-Leonberg\n02111129_1661.jpg,0.468,0.2852852852852853,0.996,0.8708708708708709
n02111129-Leonberg\n02111129_1662.jpg,0.042,0.1891891891891892,0.996,0.918918918918919
n02111129-Leonberg\n02111129_1670.jpg,0.15615615615615616,0.13,0.993993993993994,0.9
n02111129-Leonberg\n02111129_1684.jpg,0.05142857142857143,0.05,0.9428571428571428,0.8766666666666667
n02111129-Leonberg\n02111129_17.jpg,0.13813813813813813,0.124,0.948948948948949,0.922
n02111129-Leonberg\n02111129_1708.jpg,0.226,0.37537537537537535,0.542,0.6576576576576577
n02111129-Leonberg\n02111129_1724.jpg,0.302,0.03293413173652695,0.876,0.9281437125748503
n02111129-Leonberg\n02111129_1737.jpg,0.054,0.06287425149700598,0.958,0.844311377245509
n02111129-Leonberg\n02111129_1752.jpg,0.03333333333333333,0.07568807339449542,0.9433333333333334,0.9380733944954128
n02111129-Leonberg\n02111129_1788.jpg,0.06666666666666667,0.024793388429752067,0.92,0.878099173553719
n02111129-Leonberg\n02111129_1799.jpg,0.08362369337979095,0.05725190839694656,0.9163763066202091,0.916030534351145
n02111129-Leonberg\n02111129_1832.jpg,0.014,0.19519519519519518,0.59,0.9579579579579579
n02111129-Leonberg\n02111129_1851.jpg,0.164,0.3663663663663664,0.524,0.6936936936936937
n02111129-Leonberg\n02111129_187.jpg,0.224,0.27927927927927926,0.85,0.9129129129129129
n02111129-Leonberg\n02111129_188.jpg,0.5376106194690266,0.19205298013245034,0.8805309734513275,0.8311258278145696
n02111129-Leonberg\n02111129_1940.jpg,0.4336283185840708,0.11258278145695365,0.8030973451327433,0.9470198675496688
n02111129-Leonberg\n02111129_1965.jpg,0.518,0.10810810810810811,0.934,0.8948948948948949
n02111129-Leonberg\n02111129_2012.jpg,0.00267379679144385,0.142,0.9171122994652406,0.964
n02111129-Leonberg\n02111129_2047.jpg,0.05875,0.032448377581120944,0.9975,0.93952802359882
n02111129-Leonberg\n02111129_2062.jpg,0.01327433628318584,0.15562913907284767,0.9646017699115044,0.8675496688741722
n02111129-Leonberg\n02111129_2063.jpg,0.2,0.35135135135135137,0.662,0.8978978978978979
n02111129-Leonberg\n02111129_207.jpg,0.522,0.2672672672672673,0.998,0.8018018018018018
n02111129-Leonberg\n02111129_2072.jpg,0.0044444444444444444,0.1806853582554517,0.9488888888888889,0.9968847352024922
n02111129-Leonberg\n02111129_2088.jpg,0.318,0.3592814371257485,0.854,0.9970059880239521
n02111129-Leonberg\n02111129_2112.jpg,0.132,0.42042042042042044,0.392,0.6366366366366366
n02111129-Leonberg\n02111129_2119.jpg,0.004,0.18018018018018017,0.656,0.990990990990991
n02111129-Leonberg\n02111129_2138.jpg,0.19375,0.2883817427385892,0.634375,0.995850622406639
n02111129-Leonberg\n02111129_2153.jpg,0.0,0.08,0.805,0.9933333333333333
n02111129-Leonberg\n02111129_2168.jpg,0.20703125,0.1484375,0.7578125,0.9947916666666666
n02111129-Leonberg\n02111129_2191.jpg,0.372,0.24024024024024024,0.96,0.7837837837837838
n02111129-Leonberg\n02111129_2211.jpg,0.043333333333333335,0.02176541717049577,0.895,0.9963724304715841
n02111129-Leonberg\n02111129_2218.jpg,0.15,0.08888888888888889,0.85,0.96
n02111129-Leonberg\n02111129_2223.jpg,0.182,0.40540540540540543,0.518,0.8078078078078078
n02111129-Leonberg\n02111129_2235.jpg,0.122,0.1981981981981982,0.548,0.975975975975976
n02111129-Leonberg\n02111129_2301.jpg,0.5939086294416244,0.4593908629441624,0.8764805414551607,0.8401015228426396
n02111129-Leonberg\n02111129_2330.jpg,0.006006006006006006,0.164,0.993993993993994,0.9
n02111129-Leonberg\n02111129_2347.jpg,0.3771551724137931,0.3978819969742814,0.8168103448275862,0.9773071104387292
n02111129-Leonberg\n02111129_2359.jpg,0.0325,0.009523809523809525,0.9675,0.9809523809523809
n02111129-Leonberg\n02111129_237.jpg,0.51,0.0960960960960961,0.86,0.9519519519519519
n02111129-Leonberg\n02111129_2378.jpg,0.11061946902654868,0.09933774834437085,0.6128318584070797,0.8741721854304636
n02111129-Leonberg\n02111129_2384.jpg,0.0,0.0,0.9,0.994661921708185
n02111129-Leonberg\n02111129_2400.jpg,0.03,0.024489795918367346,0.9633333333333334,0.9877551020408163
n02111129-Leonberg\n02111129_246.jpg,0.10778443113772455,0.16,0.8562874251497006,0.946
n02111129-Leonberg\n02111129_2476.jpg,0.068,0.4594594594594595,0.508,0.8258258258258259
n02111129-Leonberg\n02111129_2520.jpg,0.12,0.2882882882882883,0.636,0.7177177177177178
n02111129-Leonberg\n02111129_253.jpg,0.628,0.0,0.998,0.933933933933934
n02111129-Leonberg\n02111129_2554.jpg,0.2153846153846154,0.3333333333333333,0.6353846153846154,0.954337899543379
n02111129-Leonberg\n02111129_2594.jpg,0.042222222222222223,0.07853403141361257,0.9133333333333333,0.9162303664921466
n02111129-Leonberg\n02111129_2617.jpg,0.07,0.16793893129770993,0.7325,0.9045801526717557
n02111129-Leonberg\n02111129_2620.jpg,0.278,0.09009009009009009,0.888,0.996996996996997
n02111129-Leonberg\n02111129_2623.jpg,0.33553719008264465,0.33480176211453744,0.7107438016528925,0.7995594713656388
n02111129-Leonberg\n02111129_2700.jpg,0.242,0.26126126126126126,0.878,0.9459459459459459
n02111129-Leonberg\n02111129_2703.jpg,0.234,0.24324324324324326,0.998,0.996996996996997
n02111129-Leonberg\n02111129_2718.jpg,0.296,0.33633633633633636,0.826,0.7807807807807807
n02111129-Leonberg\n02111129_2739.jpg,0.534,0.15568862275449102,0.836,0.9550898203592815
n02111129-Leonberg\n02111129_2741.jpg,0.22333333333333333,0.01171875,0.875,0.986328125
n02111129-Leonberg\n02111129_2743.jpg,0.284,0.3303303303303303,0.872,0.8078078078078078
n02111129-Leonberg\n02111129_2750.jpg,0.208,0.018018018018018018,0.998,0.996996996996997
n02111129-Leonberg\n02111129_2751.jpg,0.248,0.4774774774774775,0.642,0.9309309309309309
n02111129-Leonberg\n02111129_2781.jpg,0.4222222222222222,0.3504273504273504,0.9622222222222222,0.9658119658119658
n02111129-Leonberg\n02111129_2785.jpg,0.2714285714285714,0.43346007604562736,0.9771428571428571,0.9315589353612167
n02111129-Leonberg\n02111129_279.jpg,0.294,0.2222222222222222,0.798,0.8618618618618619
n02111129-Leonberg\n02111129_2881.jpg,0.156,0.11711711711711711,0.868,0.9099099099099099
n02111129-Leonberg\n02111129_2924.jpg,0.4864864864864865,0.348,0.7957957957957958,0.81
n02111129-Leonberg\n02111129_294.jpg,0.0022123893805309734,0.22259136212624583,0.9203539823008849,0.9767441860465116
n02111129-Leonberg\n02111129_2949.jpg,0.3016666666666667,0.2311111111111111,0.7633333333333333,0.6955555555555556
n02111129-Leonberg\n02111129_2954.jpg,0.0,0.134,0.993993993993994,0.976
n02111129-Leonberg\n02111129_2974.jpg,0.184375,0.13777777777777778,0.74375,0.9955555555555555
n02111129-Leonberg\n02111129_2977.jpg,0.1903114186851211,0.1523809523809524,0.726643598615917,0.8261904761904761
n02111129-Leonberg\n02111129_3028.jpg,0.0,0.017811704834605598,0.9438596491228071,0.9974554707379135
n02111129-Leonberg\n02111129_3045.jpg,0.0,0.022,0.8622754491017964,0.996
n02111129-Leonberg\n02111129_306.jpg,0.5435435435435435,0.472,0.993993993993994,0.934
n02111129-Leonberg\n02111129_3087.jpg,0.03885480572597137,0.05660377358490566,0.9713701431492843,0.9433962264150944
n02111129-Leonberg\n02111129_314.jpg,0.45,0.39039039039039036,0.728,0.6396396396396397
n02111129-Leonberg\n02111129_3180.jpg,0.276,0.47147147147147145,0.726,0.8258258258258259
n02111129-Leonberg\n02111129_324.jpg,0.0,0.232,0.993993993993994,0.976
n02111129-Leonberg\n02111129_3301.jpg,0.05454545454545454,0.2621145374449339,0.6892561983471074,0.9801762114537445
n02111129-Leonberg\n02111129_3359.jpg,0.04804804804804805,0.234,0.7627627627627628,0.952
n02111129-Leonberg\n02111129_3367.jpg,0.275,0.0979381443298969,0.7666666666666667,0.9948453608247423
n02111129-Leonberg\n02111129_3388.jpg,0.033185840707964605,0.0695364238410596,0.7278761061946902,0.9635761589403974
n02111129-Leonberg\n02111129_3461.jpg,0.16566265060240964,0.69,0.45481927710843373,0.862
n02111129-Leonberg\n02111129_3498.jpg,0.0,0.08076923076923077,0.996,0.9961538461538462
n02111129-Leonberg\n02111129_3499.jpg,0.0,0.124,0.9069069069069069,0.982
n02111129-Leonberg\n02111129_3541.jpg,0.0,0.0,0.994,0.9950124688279302
n02111129-Leonberg\n02111129_3573.jpg,0.08955223880597014,0.09554140127388536,0.9104477611940298,0.9299363057324841
n02111129-Leonberg\n02111129_3576.jpg,0.2575,0.23745819397993312,0.815,0.8862876254180602
n02111129-Leonberg\n02111129_3595.jpg,0.02,0.2012012012012012,0.998,0.996996996996997
